Date,Dividends
2009-10-14,7.650000
2012-10-23,12.850000
2013-07-11,22.000000
2014-06-12,25.000000
2016-10-20,24.000000
2017-08-31,22.000000
2019-08-15,30.000000
2019-12-27,32.500000
2022-08-18,18.500000
