Date,Dividends
2006-12-13,0.202125
2007-03-13,0.202125
2007-06-13,0.202125
2007-09-12,0.202125
2007-12-12,0.202125
2008-03-12,0.202125
2008-06-12,0.202125
2008-09-11,0.202125
2008-12-11,0.202125
2011-09-13,0.220000
2011-12-13,0.220000
2012-03-13,0.220000
2012-06-13,0.220000
2012-09-12,0.260000
2012-12-12,0.260000
2013-03-13,0.260000
2013-06-12,0.260000
2013-09-11,0.310000
2013-12-11,0.310000
2014-03-12,0.310000
2014-06-11,0.310000
2014-09-11,0.340000
2014-12-11,0.340000
2015-03-11,0.340000
2015-06-11,0.340000
2015-09-11,0.340000
2015-12-11,0.410000
2016-03-11,0.410000
2016-06-13,0.410000
2016-09-13,0.410000
2016-12-13,0.470000
2017-03-13,0.470000
2017-06-13,0.470000
2017-09-14,0.470000
2017-12-14,0.520000
2018-03-14,0.520000
2018-06-14,0.520000
2018-09-13,0.520000
2018-12-13,0.570000
2019-03-14,0.570000
2019-06-13,0.570000
2019-09-12,0.570000
2019-12-12,0.640000
2020-03-12,0.640000
2020-06-12,0.640000
2020-09-14,0.640000
2020-12-14,0.710000
2021-03-12,0.710000
2021-06-14,0.710000
2021-09-14,0.710000
2021-12-14,0.790000
2022-03-14,0.790000
2022-06-14,0.790000
2022-09-14,0.790000
2022-12-14,0.880000
2023-03-14,0.880000
2023-06-14,0.880000
2023-09-14,0.880000
