Date,Dividends
1962-05-07,0.024500
1962-08-07,0.024500
1962-11-07,0.027000
1963-02-05,0.027000
1963-05-07,0.027000
1964-02-05,0.029000
1964-05-06,0.029000
1964-08-05,0.029000
1964-11-06,0.031000
1965-02-05,0.031000
1965-05-05,0.031000
1965-08-05,0.031000
1965-11-05,0.033000
1966-02-07,0.033000
1966-05-05,0.033000
1966-08-05,0.033000
1966-11-04,0.036000
1966-12-06,0.036000
1967-02-07,0.036000
1967-05-05,0.036000
1967-06-14,0.033000
1967-08-07,0.036000
1967-11-06,0.038000
1968-02-06,0.038000
1968-05-06,0.038000
1968-08-06,0.038000
1969-02-04,0.040000
1969-05-05,0.040000
1969-08-05,0.040000
1969-11-03,0.041000
1970-02-04,0.410000
1970-05-05,0.410000
1970-08-04,0.410000
1970-11-04,0.425000
1971-02-04,0.425000
1971-05-05,0.425000
1971-08-04,0.425000
1971-11-04,0.425000
1972-02-04,0.445000
1972-05-04,0.435000
1972-08-04,0.435000
1972-11-03,0.450000
1973-02-05,0.450000
1973-05-04,0.450000
1973-08-06,0.475000
1973-11-02,0.475000
1974-02-04,0.475000
1974-05-06,0.500000
1974-11-04,0.500000
1975-02-04,0.500000
1975-05-05,0.500000
1975-08-05,0.500000
1975-11-03,0.500000
1976-02-03,0.500000
1976-05-04,0.500000
1976-08-04,0.500000
1976-11-04,0.515000
1977-02-04,0.515000
1977-05-04,0.515000
1977-08-04,0.515000
1977-11-03,0.530000
1978-02-06,0.530000
1978-05-04,0.530000
1978-08-04,0.530000
1978-10-31,0.545000
1979-02-05,0.545000
1979-05-04,0.545000
1979-08-06,0.545000
1979-11-02,0.555000
1980-02-05,0.555000
1980-05-05,0.555000
1980-08-05,0.555000
1981-02-04,0.565000
1981-05-05,0.565000
1981-08-04,0.565000
1981-11-04,0.565000
1982-02-04,0.565000
1982-05-04,0.565000
1982-08-04,0.565000
1982-11-04,0.565000
1983-02-04,0.565000
1983-05-04,0.565000
1983-08-04,0.565000
1983-11-03,0.565000
1984-02-06,0.565000
1984-05-04,0.565000
1984-08-06,0.565000
1984-11-02,0.565000
1985-02-05,0.565000
1985-05-06,0.565000
1985-08-05,0.565000
1985-11-05,0.565000
1986-02-04,0.565000
1986-05-05,0.565000
1986-08-05,0.565000
1986-11-04,0.565000
1987-02-04,0.565000
1987-05-05,0.565000
1987-08-04,0.645000
1987-11-04,0.565000
1988-02-04,0.565000
1988-05-04,0.565000
1988-08-04,0.592000
1988-11-04,0.592000
1989-02-06,0.580000
1989-05-04,0.580000
1989-08-04,0.600000
1990-02-05,0.600000
1990-05-04,0.600000
1990-08-06,0.600000
1990-11-05,0.600000
1991-02-04,0.600000
1991-05-06,0.600000
1991-08-05,0.600000
1991-11-04,0.600000
1992-02-04,0.600000
1992-05-04,0.600000
1992-08-04,0.600000
1992-11-04,0.600000
1993-02-04,0.600000
1993-05-04,0.600000
1993-08-04,0.600000
1993-11-04,0.600000
1994-02-04,0.600000
1994-05-04,0.600000
1994-08-04,0.600000
1994-11-04,0.600000
1995-02-06,0.600000
1995-05-04,0.600000
1995-08-08,0.600000
1995-11-08,0.600000
1996-02-08,0.600000
1996-05-08,0.600000
1996-08-07,0.600000
1996-11-06,0.600000
1997-02-06,0.600000
1997-05-07,0.600000
1997-08-06,0.600000
1997-11-06,0.600000
1998-02-06,0.600000
1998-05-06,0.600000
1998-08-06,0.600000
1998-11-06,0.600000
1999-02-08,0.600000
1999-05-06,0.600000
1999-08-06,0.600000
1999-11-08,0.600000
2000-02-08,0.600000
2000-05-08,0.600000
2000-08-08,0.600000
2000-11-08,0.600000
2001-02-07,0.600000
2001-05-08,0.600000
2001-08-08,0.600000
2001-11-07,0.600000
2002-02-06,0.600000
2002-05-08,0.600000
2002-08-07,0.600000
2002-11-06,0.600000
2003-02-06,0.600000
2003-05-07,0.350000
2003-08-06,0.350000
2003-11-06,0.350000
2004-02-06,0.350000
2004-05-06,0.350000
2004-08-06,0.350000
2004-11-08,0.350000
2005-02-08,0.350000
2005-05-06,0.350000
2005-08-08,0.350000
2005-11-08,0.370000
2006-02-08,0.370000
2006-05-08,0.370000
2006-08-08,0.370000
2006-11-08,0.390000
2007-02-07,0.390000
2007-05-08,0.390000
2007-08-08,0.390000
2007-11-07,0.410000
2008-02-06,0.410000
2008-05-07,0.410000
2008-08-06,0.410000
2008-11-06,0.410000
2009-02-06,0.410000
2009-05-06,0.410000
2009-08-06,0.410000
2009-11-06,0.410000
2010-02-08,0.410000
2010-05-06,0.420000
2010-08-06,0.420000
2010-11-08,0.460000
2011-02-08,0.460000
2011-05-06,0.460000
2011-08-08,0.460000
2011-11-08,0.470000
2012-02-08,0.470000
2012-05-08,0.470000
2012-08-08,0.470000
2012-11-07,0.470000
2013-02-06,0.470000
2013-05-08,0.490000
2013-08-07,0.490000
2013-11-06,0.500000
2014-02-06,0.500000
2014-05-07,0.500000
2014-08-06,0.500000
2014-11-06,0.530000
2015-02-06,0.530000
2015-05-06,0.530000
2015-08-06,0.530000
2015-11-06,0.560000
2016-02-08,0.560000
2016-05-06,0.560000
2016-08-08,0.560000
2016-11-08,0.590000
2017-02-08,0.590000
2017-05-08,0.590000
2017-08-08,0.590000
2017-11-09,0.620000
2018-02-08,0.620000
2018-05-09,0.620000
2018-08-09,0.620000
2018-11-08,0.670000
2019-02-07,0.670000
2019-05-09,0.670000
