Date,Open,High,Low,Close,Adj Close,Volume
1980-03-17,0.000000,0.828125,0.781250,0.781250,0.433071,48000
1980-03-18,0.000000,0.812500,0.765625,0.765625,0.424410,28800
1980-03-19,0.000000,0.828125,0.781250,0.781250,0.433071,22400
1980-03-20,0.000000,0.812500,0.765625,0.765625,0.424410,14400
1980-03-21,0.000000,0.812500,0.765625,0.765625,0.424410,17600
1980-03-24,0.000000,0.812500,0.765625,0.765625,0.424410,41600
1980-03-25,0.000000,0.796875,0.750000,0.750000,0.415749,16000
1980-03-26,0.000000,0.796875,0.750000,0.750000,0.415749,38400
1980-03-27,0.000000,0.734375,0.687500,0.687500,0.381103,65600
1980-03-28,0.000000,0.750000,0.703125,0.703125,0.389765,46400
1980-03-31,0.000000,0.781250,0.734375,0.734375,0.407087,22400
1980-04-01,0.000000,0.765625,0.718750,0.718750,0.398426,33600
1980-04-02,0.000000,0.765625,0.718750,0.718750,0.398426,16000
1980-04-03,0.000000,0.765625,0.718750,0.718750,0.398426,9600
1980-04-07,0.000000,0.765625,0.718750,0.718750,0.398426,11200
1980-04-08,0.000000,0.750000,0.703125,0.703125,0.389765,72000
1980-04-09,0.000000,0.781250,0.734375,0.734375,0.407087,27200
1980-04-10,0.000000,0.828125,0.781250,0.781250,0.433071,115200
1980-04-11,0.000000,0.843750,0.796875,0.796875,0.441733,83200
1980-04-14,0.000000,0.828125,0.781250,0.781250,0.433071,38400
1980-04-15,0.000000,0.812500,0.765625,0.765625,0.424410,94400
1980-04-16,0.000000,0.812500,0.765625,0.765625,0.424410,51200
1980-04-17,0.000000,0.812500,0.765625,0.765625,0.424410,46400
1980-04-18,0.000000,0.812500,0.765625,0.765625,0.424410,64000
1980-04-21,0.000000,0.812500,0.765625,0.765625,0.424410,36800
1980-04-22,0.000000,0.828125,0.781250,0.781250,0.433071,12800
1980-04-23,0.000000,0.812500,0.765625,0.765625,0.424410,20800
1980-04-24,0.000000,0.812500,0.765625,0.765625,0.424410,3200
1980-04-25,0.000000,0.796875,0.750000,0.750000,0.415749,62400
1980-04-28,0.000000,0.828125,0.781250,0.781250,0.433071,27200
1980-04-29,0.000000,0.812500,0.765625,0.765625,0.424410,60800
1980-04-30,0.000000,0.812500,0.765625,0.765625,0.424410,60800
1980-05-01,0.000000,0.796875,0.750000,0.750000,0.415749,32000
1980-05-02,0.000000,0.781250,0.734375,0.734375,0.407087,32000
1980-05-05,0.000000,0.781250,0.734375,0.734375,0.407087,44800
1980-05-06,0.000000,0.765625,0.718750,0.718750,0.398426,8000
1980-05-07,0.000000,0.843750,0.796875,0.796875,0.441733,192000
1980-05-08,0.000000,0.843750,0.796875,0.796875,0.441733,83200
1980-05-09,0.000000,0.843750,0.796875,0.796875,0.441733,30400
1980-05-12,0.000000,0.843750,0.796875,0.796875,0.441733,14400
1980-05-13,0.000000,0.859375,0.812500,0.812500,0.450394,16000
1980-05-14,0.000000,0.859375,0.812500,0.812500,0.450394,91200
1980-05-15,0.000000,0.859375,0.812500,0.812500,0.450394,52800
1980-05-16,0.000000,0.859375,0.812500,0.812500,0.450394,35200
1980-05-19,0.000000,0.843750,0.796875,0.796875,0.441733,32000
1980-05-20,0.000000,0.843750,0.796875,0.796875,0.441733,20800
1980-05-21,0.000000,0.843750,0.796875,0.796875,0.441733,28800
1980-05-22,0.000000,0.843750,0.796875,0.796875,0.441733,344000
1980-05-23,0.000000,0.843750,0.796875,0.796875,0.441733,28800
1980-05-27,0.000000,0.859375,0.812500,0.812500,0.450394,43200
1980-05-28,0.000000,0.859375,0.812500,0.812500,0.450394,49600
1980-05-29,0.000000,0.843750,0.796875,0.796875,0.441733,25600
1980-05-30,0.000000,0.843750,0.796875,0.796875,0.441733,11200
1980-06-02,0.000000,0.843750,0.796875,0.796875,0.441733,25600
1980-06-03,0.000000,0.859375,0.812500,0.812500,0.450394,96000
1980-06-04,0.000000,0.875000,0.828125,0.828125,0.459056,155200
1980-06-05,0.000000,0.875000,0.828125,0.828125,0.459056,32000
1980-06-06,0.000000,0.859375,0.812500,0.812500,0.450394,49600
1980-06-09,0.000000,0.859375,0.812500,0.812500,0.450394,41600
1980-06-10,0.000000,0.859375,0.812500,0.812500,0.450394,11200
1980-06-11,0.000000,0.875000,0.828125,0.828125,0.459056,43200
1980-06-12,0.000000,0.875000,0.828125,0.828125,0.459056,59200
1980-06-13,0.000000,0.875000,0.828125,0.828125,0.459056,52800
1980-06-16,0.000000,0.890625,0.843750,0.843750,0.467717,35200
1980-06-17,0.000000,0.875000,0.828125,0.828125,0.459056,49600
1980-06-18,0.000000,0.875000,0.828125,0.828125,0.459056,49600
1980-06-19,0.000000,0.875000,0.828125,0.828125,0.459056,36800
1980-06-20,0.000000,0.875000,0.828125,0.828125,0.459056,73600
1980-06-23,0.000000,0.890625,0.843750,0.843750,0.467717,52800
1980-06-24,0.000000,0.890625,0.843750,0.843750,0.467717,40000
1980-06-25,0.000000,0.906250,0.859375,0.859375,0.476379,57600
1980-06-26,0.000000,0.906250,0.859375,0.859375,0.476379,32000
1980-06-27,0.000000,0.921875,0.875000,0.875000,0.485040,67200
1980-06-30,0.000000,0.890625,0.843750,0.843750,0.467717,150400
1980-07-01,0.000000,0.906250,0.859375,0.859375,0.476379,44800
1980-07-02,0.000000,0.921875,0.875000,0.875000,0.485040,30400
1980-07-03,0.000000,0.921875,0.875000,0.875000,0.485040,32000
1980-07-07,0.000000,0.890625,0.875000,0.875000,0.485040,32000
1980-07-08,0.000000,0.906250,0.875000,0.875000,0.485040,12800
1980-07-09,0.000000,0.890625,0.875000,0.875000,0.485040,16000
1980-07-10,0.000000,0.875000,0.843750,0.843750,0.467717,70400
1980-07-11,0.000000,0.859375,0.843750,0.843750,0.467717,51200
1980-07-14,0.000000,0.843750,0.828125,0.828125,0.459056,94400
