Date,Open,High,Low,Close,Adj Close,Volume,MA_5,MA_10,MA_12,MA_26,MA_20,MA_50,MA_100,Pct_change,Volatility,Day_of_week,RSI,MACD,MACD_signal,Bollinger_mavg,Bollinger_hband,Bollinger_lband,Lag_1,Lag_2,Lag_3,Volume_MA_10,Volume_pct_MA,High_Low_Range,Price_Change_Direction,MACD_Hist,PPO,P/E_Ratio,Volume_Norm,VIX
1992-06-17,8.5,8.75,7.75,7.9375,4.661815,902000,7.7875,7.78125,7.8125,7.514423076923077,7.596875,7.60875,7.76375,-1.5748031496062964,1.7313628362098517,Wednesday,33.578659959760685,-0.15192245922071912,-0.0655099616681715,7.596875,8.237278925269045,6.956471074730955,7.9375,7.9375,7.9375,607640.0,1.4554670528602462,1.0,0,0.06673729097853634,-4.004052036681588,12.179085701523016,-0.5094872699429565,30.918816949986724
1992-06-18,7.9375,7.9375,7.5,7.8125,4.588401,421400,7.7875,7.78125,7.8125,7.514423076923077,7.596875,7.60875,7.76375,-1.5748031496062964,1.7313628362098517,Thursday,33.578659959760685,-0.15192245922071912,-0.0655099616681715,7.596875,8.237278925269045,6.956471074730955,7.9375,7.9375,7.9375,607640.0,1.4554670528602462,0.4375,0,0.06673729097853634,-4.004052036681588,25.68877273412605,-0.900407353941429,24.135868041049
1992-06-19,7.8125,7.9375,7.75,7.875,4.625109,453400,7.7875,7.78125,7.8125,7.514423076923077,7.596875,7.60875,7.76375,0.8000000000000007,1.7313628362098517,Friday,33.578659959760685,-0.15192245922071912,-0.0655099616681715,7.596875,8.237278925269045,6.956471074730955,7.8125,7.9375,7.9375,607640.0,1.4554670528602462,0.1875,1,0.06673729097853634,-4.004052036681588,16.0916409389015,-0.8743785510118595,12.219459270431175
1992-06-22,7.875,7.875,7.5625,7.625,4.478281,597200,7.7875,7.78125,7.8125,7.514423076923077,7.596875,7.60875,7.76375,-3.1746031746031744,1.7313628362098517,Monday,33.578659959760685,-0.15192245922071912,-0.0655099616681715,7.596875,8.237278925269045,6.956471074730955,7.875,7.8125,7.9375,607640.0,1.4554670528602462,0.3125,0,0.06673729097853634,-4.004052036681588,13.633084331338512,-0.7574116178471063,31.733396472400955
1992-06-23,7.625,7.75,7.625,7.6875,4.514987,853800,7.7875,7.78125,7.8125,7.514423076923077,7.596875,7.60875,7.76375,0.8196721311475308,1.7313628362098517,Tuesday,33.578659959760685,-0.15192245922071912,-0.0655099616681715,7.596875,8.237278925269045,6.956471074730955,7.625,7.875,7.8125,607640.0,1.4554670528602462,0.125,1,0.06673729097853634,-4.004052036681588,12.111842929411747,-0.5486931543556205,14.378641889549478
1992-06-24,7.6875,7.75,7.5,7.5625,4.441574,357600,7.7125,7.78125,7.8125,7.514423076923077,7.596875,7.60875,7.76375,-1.6260162601625994,1.7313628362098517,Wednesday,33.578659959760685,-0.15192245922071912,-0.0655099616681715,7.596875,8.237278925269045,6.956471074730955,7.6875,7.625,7.875,607640.0,1.4554670528602462,0.25,0,0.06673729097853634,-4.004052036681588,25.390067603904704,-0.9523022797822582,38.48408225814453
1992-06-25,7.6875,7.8125,7.6875,7.6875,4.514987,785000,7.6875,7.78125,7.8125,7.514423076923077,7.596875,7.60875,7.76375,1.6528925619834656,2.0185985336284316,Thursday,33.578659959760685,-0.15192245922071912,-0.0655099616681715,7.596875,8.237278925269045,6.956471074730955,7.5625,7.6875,7.625,607640.0,1.4554670528602462,0.125,1,0.06673729097853634,-4.004052036681588,14.898928022074536,-0.604655080654195,17.722290605838413
1992-06-26,7.6875,7.75,7.625,7.75,4.551692,435000,7.6625,7.78125,7.8125,7.514423076923077,7.596875,7.60875,7.76375,0.8130081300812941,2.020387301428631,Friday,33.578659959760685,-0.15192245922071912,-0.0655099616681715,7.596875,8.237278925269045,6.956471074730955,7.6875,7.5625,7.6875,607640.0,1.4554670528602462,0.125,1,0.06673729097853634,-4.004052036681588,11.595251589095373,-0.889345112696362,27.319749116237613
1992-06-29,7.6875,7.8125,7.625,7.8125,4.588401,386600,7.7,7.78125,7.8125,7.514423076923077,7.596875,7.60875,7.76375,0.8064516129032251,1.2392489924458823,Monday,33.578659959760685,-0.15192245922071912,-0.0655099616681715,7.596875,8.237278925269045,6.956471074730955,7.75,7.6875,7.5625,607640.0,1.4554670528602462,0.1875,1,0.06673729097853634,-4.004052036681588,18.805556306867874,-0.9287136771273359,27.71788730951674
1992-06-30,7.8125,8.0625,7.8125,8.0625,4.735231,884400,7.775,7.78125,7.8125,7.514423076923077,7.596875,7.60875,7.76375,3.200000000000003,1.7485661634229028,Tuesday,33.578659959760685,-0.15192245922071912,-0.0655099616681715,7.596875,8.237278925269045,6.956471074730955,7.8125,7.75,7.6875,607640.0,1.4554670528602462,0.25,1,0.06673729097853634,-4.004052036681588,18.92260188507808,-0.5238031115542197,13.55699212485278
