Date,Open,High,Low,Close,Adj Close,Volume,MA_5,MA_10,MA_12,MA_26,MA_20,MA_50,MA_100,Pct_change,Volatility,Day_of_week,RSI,MACD,MACD_signal,Bollinger_mavg,Bollinger_hband,Bollinger_lband,Lag_1,Lag_2,Lag_3,Volume_MA_10,Volume_pct_MA,High_Low_Range,Price_Change_Direction,MACD_Hist,PPO,P/E_Ratio,Volume_Norm,VIX
2010-06-29,1.266667,1.666667,1.169333,1.592667,1.592667,281494500,1.3998668,1.2722666999999999,1.2809445000000002,1.339923076923077,1.3247667,1.32223998,1.3991933,-0.2511510566866826,6.7641397117320885,Tuesday,55.142310893739534,-0.006340568070189789,-0.03079798819815521,1.3247667,1.6232088432412655,1.0263245567587347,1.592667,1.592667,1.592667,119617800.0,0.3360829241133009,0.49733399999999994,0,-0.015114243786026608,3.426329008553882,27.91331521916442,2.29949107998389,19.011626369604638
2010-06-30,1.719333,2.028,1.553333,1.588667,1.588667,257806500,1.3998668,1.2722666999999999,1.2809445000000002,1.339923076923077,1.3247667,1.32223998,1.3991933,-0.2511510566866826,6.7641397117320885,Wednesday,55.142310893739534,-0.006340568070189789,-0.03079798819815521,1.3247667,1.6232088432412655,1.0263245567587347,1.592667,1.592667,1.592667,119617800.0,0.3360829241133009,0.47466699999999995,0,-0.015114243786026608,3.426329008553882,19.499464066213925,2.004977855393637,33.38508438654517
2010-07-01,1.666667,1.728,1.351333,1.464,1.464,123282000,1.3998668,1.2722666999999999,1.2809445000000002,1.339923076923077,1.3247667,1.32223998,1.3991933,-7.84727069927178,6.7641397117320885,Thursday,55.142310893739534,-0.006340568070189789,-0.03079798819815521,1.3247667,1.6232088432412655,1.0263245567587347,1.588667,1.592667,1.592667,119617800.0,0.3360829241133009,0.3766670000000001,0,-0.015114243786026608,3.426329008553882,22.195537342728663,0.3324329262568824,21.92919040543245
2010-07-02,1.533333,1.54,1.247333,1.28,1.28,77097000,1.3998668,1.2722666999999999,1.2809445000000002,1.339923076923077,1.3247667,1.32223998,1.3991933,-12.568306010928953,6.7641397117320885,Friday,55.142310893739534,-0.006340568070189789,-0.03079798819815521,1.3247667,1.6232088432412655,1.0263245567587347,1.464,1.588667,1.592667,119617800.0,0.3360829241133009,0.292667,0,-0.015114243786026608,3.426329008553882,26.237437645261824,-0.24178580380478687,35.809172221777395
2010-07-06,1.333333,1.333333,1.055333,1.074,1.074,103003500,1.3998668,1.2722666999999999,1.2809445000000002,1.339923076923077,1.3247667,1.32223998,1.3991933,-16.093749999999996,6.7641397117320885,Tuesday,55.142310893739534,-0.006340568070189789,-0.03079798819815521,1.3247667,1.6232088432412655,1.0263245567587347,1.28,1.464,1.588667,119617800.0,0.3360829241133009,0.278,0,-0.015114243786026608,3.426329008553882,28.628090625338928,0.08031006131035083,18.993001221012047
2010-07-07,1.093333,1.108667,0.998667,1.053333,1.053333,103825500,1.2920000000000003,1.2722666999999999,1.2809445000000002,1.339923076923077,1.3247667,1.32223998,1.3991933,-1.9243016759776577,6.7641397117320885,Wednesday,55.142310893739534,-0.006340568070189789,-0.03079798819815521,1.3247667,1.6232088432412655,1.0263245567587347,1.074,1.28,1.464,119617800.0,0.3360829241133009,0.1100000000000001,0,-0.015114243786026608,3.426329008553882,19.884593696575354,0.0905299984351899,37.973922835447894
2010-07-08,1.076,1.168,1.038,1.164,1.164,115671000,1.2070665999999999,1.2722666999999999,1.2809445000000002,1.339923076923077,1.3247667,1.32223998,1.3991933,10.506364084292418,10.448097523100838,Thursday,55.142310893739534,-0.006340568070189789,-0.03079798819815521,1.3247667,1.6232088432412655,1.0263245567587347,1.053333,1.074,1.28,119617800.0,0.3360829241133009,0.1299999999999999,1,-0.015114243786026608,3.426329008553882,26.023824742453773,0.23780526025061705,11.213847402429288
2010-07-09,1.172,1.193333,1.103333,1.16,1.16,60759000,1.1462666000000001,1.2722666999999999,1.2809445000000002,1.339923076923077,1.3247667,1.32223998,1.3991933,-0.3436426116838476,10.58006185308598,Friday,55.142310893739534,-0.006340568070189789,-0.03079798819815521,1.3247667,1.6232088432412655,1.0263245567587347,1.164,1.053333,1.074,119617800.0,0.3360829241133009,0.09000000000000008,0,-0.015114243786026608,3.426329008553882,18.97544219703786,-0.4449163789211137,12.987972587518392
2010-07-12,1.196667,1.204667,1.133333,1.136667,1.136667,33037500,1.1176,1.2722666999999999,1.2809445000000002,1.339923076923077,1.3247667,1.32223998,1.3991933,-2.011465517241362,9.457652516448581,Monday,55.142310893739534,-0.006340568070189789,-0.03079798819815521,1.3247667,1.6232088432412655,1.0263245567587347,1.16,1.164,1.053333,119617800.0,0.3360829241133009,0.07133400000000001,0,-0.015114243786026608,3.426329008553882,27.643068759021688,-0.7895781636002208,33.15857379192517
2010-07-13,1.159333,1.242667,1.126667,1.209333,1.209333,40201500,1.1446666,1.2722666999999999,1.2809445000000002,1.339923076923077,1.3247667,1.32223998,1.3991933,6.392901351055302,5.640650304733637,Tuesday,55.142310893739534,-0.006340568070189789,-0.03079798819815521,1.3247667,1.6232088432412655,1.0263245567587347,1.136667,1.16,1.164,119617800.0,0.3360829241133009,0.11599999999999988,1,-0.015114243786026608,3.426329008553882,24.272008230252716,-0.7005080546435942,17.461491547376376
2010-07-14,1.196,1.343333,1.184,1.322667,1.322667,62928000,1.1985334,1.2452667,1.2809445000000002,1.339923076923077,1.3247667,1.32223998,1.3991933,9.371612285449915,5.675633610490996,Wednesday,55.142310893739534,-0.006340568070189789,-0.03079798819815521,1.3247667,1.6232088432412655,1.0263245567587347,1.209333,1.136667,1.16,97761150.0,0.643691282273173,0.15933300000000017,1,-0.015114243786026608,3.426329008553882,13.778218234175746,-0.4179491725661551,29.54333607578893
2010-07-15,1.329333,1.433333,1.266667,1.326,1.326,56097000,1.2309334,1.219,1.2809445000000002,1.339923076923077,1.3247667,1.32223998,1.3991933,0.25199086391358705,4.888689433693369,Thursday,55.142310893739534,-0.006340568070189789,-0.03079798819815521,1.3247667,1.6232088432412655,1.0263245567587347,1.322667,1.209333,1.136667,77590200.0,0.7229907900740042,0.16666599999999998,1,-0.015114243786026608,3.426329008553882,25.521652970685807,-0.5028790880160038,16.73162294981291
2010-07-16,1.38,1.42,1.336667,1.376,1.376,39319500,1.2741334,1.2102,1.2628889166666666,1.339923076923077,1.3247667,1.32223998,1.3991933,3.7707390648566985,4.577898357552006,Friday,55.142310893739534,-0.006340568070189789,-0.03079798819815521,1.3247667,1.6232088432412655,1.0263245567587347,1.326,1.322667,1.209333,69193950.0,0.5682505479164002,0.08333299999999988,1,-0.015114243786026608,3.426329008553882,15.469618305519194,-0.7114739725804654,28.376134872554246
2010-07-19,1.424667,1.483333,1.394667,1.460667,1.460667,37297500,1.3389334,1.2282667,1.25222225,1.339923076923077,1.3247667,1.32223998,1.3991933,6.153125000000004,3.4006866956914443,Monday,55.142310893739534,-0.006340568070189789,-0.03079798819815521,1.3247667,1.6232088432412655,1.0263245567587347,1.376,1.326,1.322667,65214000.0,0.5719247400864845,0.08866599999999991,1,-0.015114243786026608,3.426329008553882,10.114522744588267,-0.7366135259459454,32.38323132534219
2010-07-20,1.456667,1.456667,1.336667,1.353333,1.353333,27379500,1.3677333999999999,1.2562,1.243,1.339923076923077,1.3247667,1.32223998,1.3991933,-7.348286775835977,6.407092836291429,Tuesday,46.535175107482004,-0.006340568070189789,-0.03079798819815521,1.3247667,1.6232088432412655,1.0263245567587347,1.460667,1.376,1.326,57651600.0,0.4749130986824303,0.11999999999999988,0,-0.015114243786026608,3.426329008553882,22.846645367446964,-0.859924154174843,23.106343653882472
2010-07-21,1.377333,1.393333,1.3,1.348,1.348,18787500,1.3728,1.2856667,1.2486666666666666,1.339923076923077,1.3247667,1.32223998,1.3991933,-0.39406413646898564,5.126186118360894,Wednesday,46.149730641093235,-0.006340568070189789,-0.03079798819815521,1.3247667,1.6232088432412655,1.0263245567587347,1.353333,1.460667,1.376,49147800.0,0.3822653302894534,0.09333299999999989,0,-0.015114243786026608,3.426329008553882,29.509641564912524,-0.9667486064578323,28.28806297849862
2010-07-22,1.366667,1.416667,1.358,1.4,1.4,14367000,1.3876,1.3092667,1.2758333333333334,1.339923076923077,1.3247667,1.32223998,1.3991933,3.857566765578624,5.334293522665912,Thursday,50.45861692600017,-0.006340568070189789,-0.03079798819815521,1.3247667,1.6232088432412655,1.0263245567587347,1.348,1.353333,1.460667,39017400.0,0.36822033246705316,0.0586669999999998,1,-0.015114243786026608,3.426329008553882,13.66646681048534,-1.0217087427842935,27.952665051934535
